address,area,availabilityDate,baths,beds,brokerName,builderName,buildingId,canSaveBuilding,communityName,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,hdpData/homeInfo/bathrooms,hdpData/homeInfo/bedrooms,hdpData/homeInfo/city,hdpData/homeInfo/country,hdpData/homeInfo/currency,hdpData/homeInfo/datePriceChanged,hdpData/homeInfo/daysOnZillow,hdpData/homeInfo/homeStatus,hdpData/homeInfo/homeStatusForHDP,hdpData/homeInfo/homeType,hdpData/homeInfo/isFeatured,hdpData/homeInfo/isNonOwnerOccupied,hdpData/homeInfo/isPreforeclosureAuction,hdpData/homeInfo/isPremierBuilder,hdpData/homeInfo/isRentalWithBasePrice,hdpData/homeInfo/isShowcaseListing,hdpData/homeInfo/isUnmappable,hdpData/homeInfo/isZillowOwned,hdpData/homeInfo/latitude,hdpData/homeInfo/listing_sub_type/is_FSBA,hdpData/homeInfo/listing_sub_type/is_bankOwned,hdpData/homeInfo/listing_sub_type/is_forAuction,hdpData/homeInfo/listing_sub_type/is_newHome,hdpData/homeInfo/listing_sub_type/is_openHouse,hdpData/homeInfo/livingArea,hdpData/homeInfo/longitude,hdpData/homeInfo/lotAreaUnit,hdpData/homeInfo/lotAreaValue,hdpData/homeInfo/newConstructionType,hdpData/homeInfo/openHouse,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/0/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/1/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/2/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/2/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/3/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/3/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/4/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/4/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/5/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/5/open_house_start,hdpData/homeInfo/open_house_info/open_house_showing/6/open_house_end,hdpData/homeInfo/open_house_info/open_house_showing/6/open_house_start,hdpData/homeInfo/price,hdpData/homeInfo/priceChange,hdpData/homeInfo/priceForHDP,hdpData/homeInfo/priceReduction,hdpData/homeInfo/providerListingID,hdpData/homeInfo/rentZestimate,hdpData/homeInfo/shouldHighlight,hdpData/homeInfo/state,hdpData/homeInfo/streetAddress,hdpData/homeInfo/taxAssessedValue,hdpData/homeInfo/timeOnZillow,hdpData/homeInfo/unit,hdpData/homeInfo/videoCount,hdpData/homeInfo/zestimate,hdpData/homeInfo/zipcode,hdpData/homeInfo/zpid,imgSrc,info3String,isBuilding,isCdpResult,isComingSoonCommunity,isFavorite,isFeaturedListing,isHomeRec,isShowcaseListing,isUserClaimingOwner,isUserConfirmedClaim,latLong/latitude,latLong/longitude,listingType,lotId,marketingStatusSimplifiedCd,minArea,minBaths,minBeds,pgapt,plid,price,priceLabel,rawHomeStatusCd,sgapt,shouldShowZestimateAsPrice,statusText,statusType,streetViewURL,timeOnZillow,unitCount,variableData/text,variableData/type,visited,zpid
"12819 Woodland Ave, Kansas City, MO 64145",4179,,4,5,Keller Williams Realty Partner,,,,,/homedetails/12819-Woodland-Ave-Kansas-City-MO-64145/90021376_zpid/,FALSE,TRUE,TRUE,FALSE,4,5,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.893833,TRUE,,,,TRUE,4179,-94.57107,acres,0.39,,Sat. 10am-12pm,1.72211E+12,1.7221E+12,,,,,,,,,,,,,699000,,699000,,,3495,FALSE,MO,12819 Woodland Ave,395000,43827000,,,700300,64145,90021376,https://photos.zillowstatic.com/fp/6bb1e2f7bc642838cefcb1ef11286dc2-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.893833,-94.57107,,,For Sale by Agent,,,,ForSale,,"$699,000 ",$699K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,43827000,,,,FALSE,90021376
"2847 E 7th St, Kansas City, MO 64124",2399,,4,4,"Real Broker, LLC",,,,,/homedetails/2847-E-7th-St-Kansas-City-MO-64124/2325445_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.10407,TRUE,,,,,2399,-94.5464,sqft,6724,,,,,,,,,,,,,,,,,375000,,375000,,,1374,FALSE,MO,2847 E 7th St,65000,43827000,,,368300,64124,2325445,https://photos.zillowstatic.com/fp/31d8d5cc11904bf239eeeead625d9903-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.10407,-94.5464,,,For Sale by Agent,,,,ForSale,,"$375,000 ",$375K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,43827000,,,,FALSE,2325445
"3902 NE 51st St, Kansas City, MO 64119",1718,,3,3,ReeceNichols-KCN,,,,,/homedetails/3902-NE-51st-St-Kansas-City-MO-64119/66434915_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,1.72172E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.18679,TRUE,,,,,1718,-94.533295,sqft,10454.4,,,,,,,,,,,,,,,,,299900,-20000,299900,"$20,000 (Jul 23)",,1867,FALSE,MO,3902 NE 51st St,29580,3072154000,,,290400,64119,66434915,https://photos.zillowstatic.com/fp/1b7912b66be9df0ae1270a4c9d8ba35f-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.18679,-94.533295,,,For Sale by Agent,,,,ForSale,,"$299,900 ",$300K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,3072154000,,,,FALSE,66434915
"3538 NE Parvin Rd, Kansas City, MO 64117",1196,,1,1,Keller Williams KC North,,,,,/homedetails/3538-NE-Parvin-Rd-Kansas-City-MO-64117/66451108_zpid/,FALSE,TRUE,TRUE,FALSE,1,1,Kansas City,USA,USD,1.72189E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.16447,TRUE,,,,,1196,-94.53825,acres,1.32,,,,,,,,,,,,,,,,,190000,-5000,190000,"$5,000 (Jul 25)",,1400,FALSE,MO,3538 NE Parvin Rd,10070,1171258000,,,183500,64117,66451108,https://photos.zillowstatic.com/fp/61f5e8ba1f891e83fb6070b77c16c467-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.16447,-94.53825,,,For Sale by Agent,,,,ForSale,,"$190,000 ",$190K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1171258000,,,,FALSE,66451108
"2621 Campbell St, Kansas City, MO 64108",1549,,4,3,Worth Clark Realty,,,,,/homedetails/2621-Campbell-St-Kansas-City-MO-64108/2335511_zpid/,FALSE,TRUE,TRUE,FALSE,4,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.078754,TRUE,,,,,1549,-94.57321,sqft,5678,,,,,,,,,,,,,,,,,389900,,389900,,,2439,FALSE,MO,2621 Campbell St,130000,100839000,,,389900,64108,2335511,https://photos.zillowstatic.com/fp/634a35e41d0ab1037ff8ed1c31ab6589-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.078754,-94.57321,,,For Sale by Agent,,,,ForSale,,"$389,900 ",$390K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,100839000,,,,FALSE,2335511
"1232 White Ave, Kansas City, MO 64126",2080,,2,4,"RE/MAX Elite, REALTORS",,,,,/homedetails/1232-White-Ave-Kansas-City-MO-64126/2321999_zpid/,FALSE,TRUE,TRUE,FALSE,2,4,Kansas City,USA,USD,1.7218E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.096455,TRUE,,,,,2080,-94.51257,sqft,6874,,,,,,,,,,,,,,,,,169000,-3000,169000,"$3,000 (Jul 24)",,1591,FALSE,MO,1232 White Ave,40000,1858297000,,,157400,64126,2321999,https://photos.zillowstatic.com/fp/23c2046fa6ee84379bc41e270b1f0b5c-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.096455,-94.51257,,,For Sale by Agent,,,,ForSale,,"$169,000 ",$169K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1858297000,,,,FALSE,2321999
"6021 Locust St, Kansas City, MO 64110",2188,,2,3,Worth Clark Realty,,,,,/homedetails/6021-Locust-St-Kansas-City-MO-64110/2413122_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.01775,TRUE,,,,,2188,-94.58209,sqft,6717,,,,,,,,,,,,,,,,,352500,,352500,,,2577,FALSE,MO,6021 Locust St,201000,43827000,,,360500,64110,2413122,https://photos.zillowstatic.com/fp/d6006bfaa4298a85457295c78660a34b-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.01775,-94.58209,,,For Sale by Agent,,,,ForSale,,"$352,500 ",$353K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,43827000,,,,FALSE,2413122
"8421 N Bales Ave, Kansas City, MO 64156",1969,,3,4,Platinum Realty LLC,,,,,/homedetails/8421-N-Bales-Ave-Kansas-City-MO-64156/71145992_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.24731,TRUE,,,,TRUE,1969,-94.53767,acres,0.27,,Sat. 1-3pm,1.72212E+12,1.72211E+12,,,,,,,,,,,,,390000,,390000,,,2524,FALSE,MO,8421 N Bales Ave,54970,130229000,,,391000,64156,71145992,https://photos.zillowstatic.com/fp/a8f986899e14875d313ad32b3323eb4b-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.24731,-94.53767,,,For Sale by Agent,,,,ForSale,,"$390,000 ",$390K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,130229000,,,,FALSE,71145992
"11114 Herrick Ave, Kansas City, MO 64134",1008,,2,3,Keller Williams Southland,,,,,/homedetails/11114-Herrick-Ave-Kansas-City-MO-64134/2462289_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.921326,TRUE,,,,,1008,-94.49649,sqft,8523,,,,,,,,,,,,,,,,,145000,,145000,,,1495,FALSE,MO,11114 Herrick Ave,70000,65149000,,,145700,64134,2462289,https://photos.zillowstatic.com/fp/c783c7414dff14242cd2c3bcdf7d5d0e-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.921326,-94.49649,,,For Sale by Agent,,,,ForSale,,"$145,000 ",$145K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,65149000,,,,FALSE,2462289
"5307 NW 84th Pl, Kansas City, MO 64154",2117,,3,3,Keller Williams KC North,,,,,/homedetails/5307-NW-84th-Pl-Kansas-City-MO-64154/2489422_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.247616,TRUE,,,,,2117,-94.64164,sqft,2823,,,,,,,,,,,,,,,,,340000,,340000,,,2248,FALSE,MO,5307 NW 84th Pl,188350,1339841000,,,332700,64154,2489422,https://photos.zillowstatic.com/fp/c4c5d7f3c8f9ffba909c5564d0d84b68-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.247616,-94.64164,,,For Sale by Agent,,,,ForSale,,"$340,000 ",$340K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1339841000,,,,FALSE,2489422
"4204 E 60th Ter, Kansas City, MO 64130",906,,2,3,Wardell & Holmes Real Estate,,,,,/homedetails/4204-E-60th-Ter-Kansas-City-MO-64130/2407777_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,1.71723E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.016293,TRUE,,,,,906,-94.53702,acres,0.28057851239669424,,,,,,,,,,,,,,,,,146500,-3400,146500,"$3,400 (Jun 1)",,1394,FALSE,MO,4204 E 60th Ter,27000,833442000,,,147600,64130,2407777,https://photos.zillowstatic.com/fp/82cc8221d18726a96b7105fc4e70b5c3-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.016293,-94.53702,,,For Sale by Agent,,,,ForSale,,"$146,500 ",$147K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,833442000,,,,FALSE,2407777
"11255 N Holly St, Kansas City, MO 64155",2846,,3,4,Keller Williams KC North,,,,,/homedetails/11255-N-Holly-St-Kansas-City-MO-64155/71152517_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.297806,TRUE,,,,TRUE,2846,-94.59315,acres,0.2699954086317723,,Sun. 1-3pm,1.7222E+12,1.7222E+12,,,,,,,,,,,,,375000,,375000,,,2384,FALSE,MO,11255 N Holly St,65110,130229000,,,379300,64155,71152517,https://photos.zillowstatic.com/fp/2e82f28febfb86864169e0924f1ad25b-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.297806,-94.59315,,,For Sale by Agent,,,,ForSale,,"$375,000 ",$375K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,130229000,,,,FALSE,71152517
"9509 N Charlotte Ct, Kansas City, MO 64155",3184,,4,4,United Real Estate Kansas City,,,,,/homedetails/9509-N-Charlotte-Ct-Kansas-City-MO-64155/66411004_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.26615,TRUE,,,,TRUE,3184,-94.569084,acres,0.46000918273645547,,Sat. 12-2pm,1.72211E+12,1.72211E+12,,,,,,,,,,,,,440000,,440000,,,3076,FALSE,MO,9509 N Charlotte Ct,79230,130229000,,,444600,64155,66411004,https://photos.zillowstatic.com/fp/9ef67c7850f53dbb0cd55b458b55526e-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.26615,-94.569084,,,For Sale by Agent,,,,ForSale,,"$440,000 ",$440K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,130229000,,,,FALSE,66411004
"5422 N Bell St, Kansas City, MO 64118",3444,,4,4,Keller Williams KC North,,,,,/homedetails/5422-N-Bell-St-Kansas-City-MO-64118/69471299_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,1.72051E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.19406,TRUE,,,,,3444,-94.60386,acres,0.2571166207529844,,,,,,,,,,,,,,,,,440000,-10000,440000,"$10,000 (Jul 9)",,2558,FALSE,MO,5422 N Bell St,268377,2689241000,,,431300,64118,69471299,https://photos.zillowstatic.com/fp/e1e1be162cbc37212e2570e9fb88086d-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.19406,-94.60386,,,For Sale by Agent,,,,ForSale,,"$440,000 ",$440K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2689241000,,,,FALSE,69471299
"929 Saint Andrews Dr, Kansas City, MO 64145",2863,,3,3,RE/MAX State Line,,,,,/homedetails/929-Saint-Andrews-Dr-Kansas-City-MO-64145/2474495_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,1.72189E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.89255,TRUE,,,,,2863,-94.60513,acres,0.40408631772268133,,,,,,,,,,,,,,,,,610000,-20000,610000,"$20,000 (Jul 25)",,3034,FALSE,MO,929 Saint Andrews Dr,308000,735048000,,,602600,64145,2474495,https://photos.zillowstatic.com/fp/1a613a10ef960db9e7de08c67b8985dc-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.89255,-94.60513,,,For Sale by Agent,,,,ForSale,,"$610,000 ",$610K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,735048000,,,,FALSE,2474495
"9217 N Lydia Ave, Kansas City, MO 64155",4024,,5,5,Redfin Corporation,,,,,/homedetails/9217-N-Lydia-Ave-Kansas-City-MO-64155/66411449_zpid/,FALSE,TRUE,TRUE,FALSE,5,5,Kansas City,USA,USD,1.72008E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.26171,TRUE,,,,,4024,-94.56171,acres,0.2699954086317723,,,,,,,,,,,,,,,,,525000,-10000,525000,"$10,000 (Jul 4)",,3183,FALSE,MO,9217 N Lydia Ave,83660,2418067000,,,510300,64155,66411449,https://photos.zillowstatic.com/fp/4a1c3c4755baccf9ae93a9dac3dfe034-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.26171,-94.56171,,,For Sale by Agent,,,,ForSale,,"$525,000 ",$525K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2418067000,,,,FALSE,66411449
"3336 Wyoming St, Kansas City, MO 64111",1812,,2,3,Kansas City Realty,,,,,/homedetails/3336-Wyoming-St-Kansas-City-MO-64111/2338811_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,1.72198E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.06615,TRUE,,,,,1812,-94.604416,sqft,8920,,,,,,,,,,,,,,,,,265000,-5000,265000,"$5,000 (Jul 26)",,2299,FALSE,MO,3336 Wyoming St,137000,2030953000,,,,64111,2338811,https://photos.zillowstatic.com/fp/4066241ff11649d29be6fc70df504553-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.06615,-94.604416,,,For Sale by Agent,,,,ForSale,,"$265,000 ",$265K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2030953000,,,,FALSE,2338811
"1200 W Bannister Rd, Kansas City, MO 64114",3573,,3,4,Keller Williams Platinum Prtnr,,,,,/homedetails/1200-W-Bannister-Rd-Kansas-City-MO-64114/2430344_zpid/,FALSE,TRUE,TRUE,FALSE,3,4,Kansas City,USA,USD,1.7218E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.95688,TRUE,,,,,3573,-94.60613,acres,0.67,,,,,,,,,,,,,,,,,499900,-40000,499900,"$40,000 (Jul 24)",,3480,FALSE,MO,1200 W Bannister Rd,344000,2585828000,,,478300,64114,2430344,https://photos.zillowstatic.com/fp/99d184a65042accd669e91e27fa8b5d8-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.95688,-94.60613,,,For Sale by Agent,,,,ForSale,,"$499,900 ",$500K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,2585828000,,,,FALSE,2430344
"9919 Mercier St, Kansas City, MO 64114",1506,,2,3,Seek Real Estate,,,,,/homedetails/9919-Mercier-St-Kansas-City-MO-64114/2432874_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.94752,TRUE,,,,TRUE,1506,-94.60659,acres,0.3,,Sat. 12-2pm,1.72211E+12,1.72211E+12,,,,,,,,,,,,,329000,,329000,,,1991,FALSE,MO,9919 Mercier St,235000,43827000,,,336800,64114,2432874,https://photos.zillowstatic.com/fp/adac05a0dc54e171f63e77d3140ab754-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.94752,-94.60659,,,For Sale by Agent,,,,ForSale,,"$329,000 ",$329K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,43827000,,,,FALSE,2432874
"3918 Jackson Ave, Kansas City, MO 64130",1137,,2,3,Platinum Realty LLC,,,,,/homedetails/3918-Jackson-Ave-Kansas-City-MO-64130/2357148_zpid/,FALSE,TRUE,TRUE,FALSE,2,3,Kansas City,USA,USD,1.72155E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.05371,TRUE,,,,,1137,-94.535576,sqft,5525,,,,,,,,,,,,,,,,,170000,-5000,170000,"$5,000 (Jul 21)",,1317,FALSE,MO,3918 Jackson Ave,17000,1257644000,,,160600,64130,2357148,https://photos.zillowstatic.com/fp/11be8b5a9f396f4b54ecb6839a4b4c48-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.05371,-94.535576,,,For Sale by Agent,,,,ForSale,,"$170,000 ",$170K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1257644000,,,,FALSE,2357148
"9900 E 47th St, Kansas City, MO 64133",1080,,1,3,Executive Asset Realty,,,,,/homedetails/9900-E-47th-St-Kansas-City-MO-64133/2363991_zpid/,FALSE,TRUE,TRUE,FALSE,1,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.03784,,TRUE,,,,1080,-94.462746,acres,0.34279155188246097,,,,,,,,,,,,,,,,,109900,,109900,,,1294,FALSE,MO,9900 E 47th St,59000,18816162000,,,102000,64133,2363991,https://photos.zillowstatic.com/fp/1e8202c4ea585a71d45ff9937fb302d0-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.03784,-94.462746,,,Non Owner Occupied,,,,ForSale,,"$109,900 ",$110K,ForSale,Foreclosure,FALSE,Foreclosure,FOR_SALE,,18816162000,,,,FALSE,2363991
"9115 N Kentucky Ave, Kansas City, MO 64157",3649,,4,4,RE/MAX Innovations,,,,,/homedetails/9115-N-Kentucky-Ave-Kansas-City-MO-64157/66424716_zpid/,FALSE,TRUE,TRUE,FALSE,4,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.25846,TRUE,,,,,3649,-94.47316,acres,0.28000459136822775,,,,,,,,,,,,,,,,,575000,,575000,,,3249,FALSE,MO,9115 N Kentucky Ave,77560,43827000,,,581000,64157,66424716,https://photos.zillowstatic.com/fp/52bcf47c32af6b6d7b40c137c4eb01dd-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.25846,-94.47316,,,For Sale by Agent,,,,ForSale,,"$575,000 ",$575K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,43827000,,,,FALSE,66424716
"2906 NE Russell Rd, Kansas City, MO 64117",2688,,3,3,Keller Williams Platinum Prtnr,,,,,/homedetails/2906-NE-Russell-Rd-Kansas-City-MO-64117/66449749_zpid/,FALSE,TRUE,TRUE,FALSE,3,3,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.16671,TRUE,,,,,2688,-94.5447,acres,0.5,,,,,,,,,,,,,,,,,300000,,300000,,,2442,FALSE,MO,2906 NE Russell Rd,44290,1344028000,,,294800,64117,66449749,https://photos.zillowstatic.com/fp/bae07b761f8bf6f915eae0d3e1b8d898-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.16671,-94.5447,,,For Sale by Agent,,,,ForSale,,"$300,000 ",$300K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1344028000,,,,FALSE,66449749
"1228 W 56th St, Kansas City, MO 64113",12554,,9,8,Keller Williams Realty Partner,,,,,/homedetails/1228-W-56th-St-Kansas-City-MO-64113/2353037_zpid/,FALSE,TRUE,TRUE,FALSE,9,8,Kansas City,USA,USD,1.7098E+12,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,39.02693,TRUE,,,,,12554,-94.60578,acres,3.4,,,,,,,,,,,,,,,,,8500000,-850000,8500000,,,23778,FALSE,MO,1228 W 56th St,2869000,35212844000,,,,64113,2353037,https://photos.zillowstatic.com/fp/431cdc1bf1fabe780fb04e55748276eb-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.02693,-94.60578,,,For Sale by Agent,,,,ForSale,,"$8,500,000 ",$8.50M,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,35212844000,,,,FALSE,2353037
"3905 E 72nd Ter, Kansas City, MO 64132",1664,,2,4,Executive Asset Realty,,,,,/homedetails/3905-E-72nd-Ter-Kansas-City-MO-64132/2411041_zpid/,FALSE,TRUE,TRUE,FALSE,2,4,Kansas City,USA,USD,,-1,FOR_SALE,FOR_SALE,SINGLE_FAMILY,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,38.994728,TRUE,,,,,1664,-94.54104,sqft,9234,,,,,,,,,,,,,,,,,215000,,215000,,,1756,FALSE,MO,3905 E 72nd Ter,58000,1198249000,,,206700,64132,2411041,https://photos.zillowstatic.com/fp/880d905a28424ab4fc0d7d5ef2a23ddd-p_e.jpg,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.994728,-94.54104,,,For Sale by Agent,,,,ForSale,,"$215,000 ",$215K,ForSale,For Sale (Broker),FALSE,House for sale,FOR_SALE,,1198249000,,,,FALSE,2411041
