address,sqft,baths,beds,brokerName,has3DModel,hasImage,hasVideo,homeStatus,homeType,isFeatured,isShowcaseListing,is_FSBA,is_bankOwned,is_forAuction,is_newHome,is_openHouse,lotAreaUnit,lotAreaValue,price,priceLabel,priceChange,priceReduction,currency,rentZestimate,streetAddress,city,state,zipcode,country,taxAssessedValue,zestimate,zpid,latitude,longitude,marketingStatusSimplifiedCd,statusText,timeOnZillow,detailUrl,imgSrc
"9826 Hillcrest Rd, Kansas City, MO 64137",1656,3,3,Opendoor Brokerage LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.184,211000,$211K,,,USD,1464,9826 Hillcrest Rd,Kansas City,MO,64137,USA,78000,209500,2433913,38.94592,-94.522514,For Sale by Agent,House for sale,3103377000,/homedetails/9826-Hillcrest-Rd-Kansas-City-MO-64137/2433913_zpid/,https://photos.zillowstatic.com/fp/e3d28ffca12254a4ef8ec1f5f88663bc-p_e.jpg
"8901 Oak St, Kansas City, MO 64131",2088,3,3,Compass Realty Group,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.189,345000,$345K,,,USD,2305,8901 Oak St,Kansas City,MO,64131,USA,185000,356300,2429016,38.96635,-94.585846,For Sale by Agent,House for sale,130229000,/homedetails/8901-Oak-St-Kansas-City-MO-64131/2429016_zpid/,https://photos.zillowstatic.com/fp/94e2bd0606d41044885cbdf39d262e9c-p_e.jpg
"8109 Grand Ave, Kansas City, MO 64114",1760,1,3,RE/MAX Premier Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.196,250000,$250K,,,USD,1800,8109 Grand Ave,Kansas City,MO,64114,USA,170000,242400,2425019,38.980343,-94.587494,For Sale by Agent,House for sale,1173052000,/homedetails/8109-Grand-Ave-Kansas-City-MO-64114/2425019_zpid/,https://photos.zillowstatic.com/fp/6b5ddfffeaf12ae784eafd943b3edda9-p_e.jpg
"4809 Ridgeway Ct, Kansas City, MO 64133",3248,4,4,EXP Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.33,349945,$350K,-9055,"$9,055 (Jun 22)",USD,2314,4809 Ridgeway Ct,Kansas City,MO,64133,USA,193000,338700,2372323,39.03322,-94.44103,For Sale by Agent,House for sale,2956681000,/homedetails/4809-Ridgeway-Ct-Kansas-City-MO-64133/2372323_zpid/,https://photos.zillowstatic.com/fp/d8dcaa9c21bce9943e827d1b46ac73a6-p_e.jpg
"5500 NE 44th Ter, Kansas City, MO 64117",1080,1,3,HomeSmart Legacy,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.41,149900,$150K,,,USD,1400,5500 NE 44th Ter,Kansas City,MO,64117,USA,15330,142600,66449578,39.175182,-94.515434,For Sale by Agent,House for sale,5363059000,/homedetails/5500-NE-44th-Ter-Kansas-City-MO-64117/66449578_zpid/,https://photos.zillowstatic.com/fp/396548b30dd4f204c3dc6c32f2b90147-p_e.jpg
"4436 NE Antioch Rd, Kansas City, MO 64117",1105,2,4,1st Class Real Estate KC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.72,230000,$230K,,,USD,1316,4436 NE Antioch Rd,Kansas City,MO,64117,USA,17140,225100,66445536,39.17503,-94.54926,For Sale by Agent,House for sale,1214133000,/homedetails/4436-NE-Antioch-Rd-Kansas-City-MO-64117/66445536_zpid/,https://photos.zillowstatic.com/fp/56defe081783f812c1e21c2079e5370b-p_e.jpg
"710 W 115th Ter, Kansas City, MO 64114",3834,5,3,RE/MAX State Line,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.503,549000,$549K,,,USD,3233,710 W 115th Ter,Kansas City,MO,64114,USA,417000,545700,2471893,38.918034,-94.60223,For Sale by Agent,House for sale,648637000,/homedetails/710-W-115th-Ter-Kansas-City-MO-64114/2471893_zpid/,https://photos.zillowstatic.com/fp/042c2af202bf4b91622d7b99708c69a4-p_e.jpg
"6136 Kenwood Ave, Kansas City, MO 64110",2192,2,3,Platinum Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.13,355000,$355K,-20000,"$20,000 (Jul 7)",USD,2570,6136 Kenwood Ave,Kansas City,MO,64110,USA,190000,338700,2413501,39.015594,-94.58051,For Sale by Agent,House for sale,6030857000,/homedetails/6136-Kenwood-Ave-Kansas-City-MO-64110/2413501_zpid/,https://photos.zillowstatic.com/fp/2c4e2d0e4dfa6a9813cdd81bc07246cb-p_e.jpg
"11519 N Summit St, Kansas City, MO 64155",2966,4,5,ReeceNichols - Lees Summit,FALSE,TRUE,TRUE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.5,419900,$420K,-15000,"$15,000 (Jul 24)",USD,2649,11519 N Summit St,Kansas City,MO,64155,USA,62400,411300,66400418,39.303326,-94.59142,For Sale by Agent,House for sale,1253439000,/homedetails/11519-N-Summit-St-Kansas-City-MO-64155/66400418_zpid/,https://photos.zillowstatic.com/fp/21fc3a14914e7137ddbb9cf31f563ccf-p_e.jpg
"8813 Stark Ave, Kansas City, MO 64138",1140,2,3,EXP Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.24,175000,$175K,-14000,"$14,000 (Jul 26)",USD,1424,8813 Stark Ave,Kansas City,MO,64138,USA,78000,194200,2437828,38.962875,-94.483284,For Sale by Agent,House for sale,182154000,/homedetails/8813-Stark-Ave-Kansas-City-MO-64138/2437828_zpid/,https://photos.zillowstatic.com/fp/d1f0e0c0c9e338dac04aa7341155bc32-p_e.jpg
"8344 Campbell St, Kansas City, MO 64131",1510,2,4,KW KANSAS CITY METRO,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.689,260000,$260K,-10000,"$10,000 (Jul 22)",USD,2145,8344 Campbell St,Kansas City,MO,64131,USA,166000,245700,2427871,38.975445,-94.57941,For Sale by Agent,House for sale,6880839000,/homedetails/8344-Campbell-St-Kansas-City-MO-64131/2427871_zpid/,https://photos.zillowstatic.com/fp/7741e2c72bcf4de769ced20779415c29-p_e.jpg
"5128 Northern Ave, Kansas City, MO 64133",3212,2,4,RE/MAX Heritage,TRUE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.265,269900,$270K,,,USD,1828,5128 Northern Ave,Kansas City,MO,64133,USA,126000,264000,2365081,39.028202,-94.45289,For Sale by Agent,House for sale,648637000,/homedetails/5128-Northern-Ave-Kansas-City-MO-64133/2365081_zpid/,https://photos.zillowstatic.com/fp/73ea0ebf336aa8e57166be74c73f5fc7-p_e.jpg
"4119 N Jackson Ave, Kansas City, MO 64117",965,2,3,Keller Williams KC North,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.18,190000,$190K,,,USD,1557,4119 N Jackson Ave,Kansas City,MO,64117,USA,22740,185900,66450143,39.168907,-94.53035,For Sale by Agent,House for sale,1339841000,/homedetails/4119-N-Jackson-Ave-Kansas-City-MO-64117/66450143_zpid/,https://photos.zillowstatic.com/fp/44b123026db3d36f63cde9868a7897fb-p_e.jpg
"11709 N Harrison St, Kansas City, MO 64155",2435,3,4,Berkshire Hathaway HomeServices All-Pro Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.19,375000,$375K,,,USD,2039,11709 N Harrison St,Kansas City,MO,64155,USA,43210,371700,71148504,39.30636,-94.56627,For Sale by Agent,House for sale,766843000,/homedetails/11709-N-Harrison-St-Kansas-City-MO-64155/71148504_zpid/,https://photos.zillowstatic.com/fp/db1b5989bdd67406f349627005989ed6-p_e.jpg
"7603 Pennsylvania Ave, Kansas City, MO 64114",1040,2,2,Compass Realty Group,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.11,219000,$219K,,,USD,1794,7603 Pennsylvania Ave,Kansas City,MO,64114,USA,96000,208300,2425919,38.990585,-94.59604,For Sale by Agent,House for sale,3240620000,/homedetails/7603-Pennsylvania-Ave-Kansas-City-MO-64114/2425919_zpid/,https://photos.zillowstatic.com/fp/ec552d6926084888862470e4c9df7c42-p_e.jpg
"11509 Belmont Ave, Kansas City, MO 64134",2448,3,4,Worth Clark Realty,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.344,229999,$230K,-5000,"$5,000 (Jul 15)",USD,2017,11509 Belmont Ave,Kansas City,MO,64134,USA,89000,220300,2467754,38.915276,-94.52052,For Sale by Agent,House for sale,4147307000,/homedetails/11509-Belmont-Ave-Kansas-City-MO-64134/2467754_zpid/,https://photos.zillowstatic.com/fp/32576f7c4974135f5418601d08becbf4-p_e.jpg
"9901 N Hedges Ave, Kansas City, MO 64157",3279,4,5,KW KANSAS CITY METRO,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.21,475000,$475K,,,USD,2886,9901 N Hedges Ave,Kansas City,MO,64157,USA,69240,472200,66406432,39.272354,-94.44657,For Sale by Agent,House for sale,648637000,/homedetails/9901-N-Hedges-Ave-Kansas-City-MO-64157/66406432_zpid/,https://photos.zillowstatic.com/fp/1589f4a32395722d1778212bf502acc6-p_e.jpg
"9220 E 39th St, Kansas City, MO 64133",1680,3,4,ReeceNichols - Lees Summit,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.239,290000,$290K,,,USD,1741,9220 E 39th St,Kansas City,MO,64133,USA,81000,287800,2363001,39.05264,-94.469734,For Sale by Agent,House for sale,537326000,/homedetails/9220-E-39th-St-Kansas-City-MO-64133/2363001_zpid/,https://photos.zillowstatic.com/fp/773c826025bd74cf07c7cbc020e89267-p_e.jpg
"6301 NW 78th Ter, Kansas City, MO 64151",3824,3,4,Regina's All Access Realty LLC,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.21,440000,$440K,,,USD,2559,6301 NW 78th Ter,Kansas City,MO,64151,USA,350396,429800,2491432,39.237164,-94.65153,For Sale by Agent,House for sale,1344028000,/homedetails/6301-NW-78th-Ter-Kansas-City-MO-64151/2491432_zpid/,https://photos.zillowstatic.com/fp/64661e9c8718b44f9253418be54e0845-p_e.jpg
"5808 Woodland Ave, Kansas City, MO 64110",1438,3,4,Berkshire Hathaway HomeServices All-Pro Real Estate,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.167,248500,$249K,-1500,"$1,500 (Jul 25)",USD,1650,5808 Woodland Ave,Kansas City,MO,64110,USA,45000,233900,2350141,39.02103,-94.56516,For Sale by Agent,House for sale,4253689000,/homedetails/5808-Woodland-Ave-Kansas-City-MO-64110/2350141_zpid/,https://photos.zillowstatic.com/fp/f86353710645b92a3cac2f159fe9651f-p_e.jpg
"412 W 59th Ter, Kansas City, MO 64113",2711,3,3,Brookside Real Estate Co.,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.149,535000,$535K,,,USD,3450,412 W 59th Ter,Kansas City,MO,64113,USA,408000,540000,2415092,39.020008,-94.59369,For Sale by Agent,House for sale,652843000,/homedetails/412-W-59th-Ter-Kansas-City-MO-64113/2415092_zpid/,https://photos.zillowstatic.com/fp/7de5d73f2ff3b3593168d2c3d959e1d4-p_e.jpg
"9523 Madison Ave, Kansas City, MO 64114",3140,3,4,BHG Kansas City Homes,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,,acres,0.469,575000,$575K,-20000,"$20,000 (Jul 25)",USD,3542,9523 Madison Ave,Kansas City,MO,64114,USA,217000,544500,109837395,38.954563,-94.600945,For Sale by Agent,House for sale,6762519000,/homedetails/9523-Madison-Ave-Kansas-City-MO-64114/109837395_zpid/,https://photos.zillowstatic.com/fp/2c702261d837e738cb83cd6fff9886d5-p_e.jpg
"1205 W 60th Ter, Kansas City, MO 64113",3892,4,4,ReeceNichols - Country Club Pl,FALSE,TRUE,FALSE,FOR_SALE,SINGLE_FAMILY,FALSE,FALSE,TRUE,,,,TRUE,acres,0.421,1200000,$1.20M,-100000,"$100,000 (Jul 22)",USD,8463,1205 W 60th Ter,Kansas City,MO,64113,USA,866000,1152200,58618517,39.018135,-94.60334,For Sale by Agent,House for sale,3067848000,/homedetails/1205-W-60th-Ter-Kansas-City-MO-64113/58618517_zpid/,https://photos.zillowstatic.com/fp/9ef547a55c7d6367e655e52b4a9df0a4-p_e.jpg
